,specs,mp,mr,mt
43,"['y_90m', False, 0, 10, 'l2']",0.5536547433903577,0.9518716577540107,0.3008676923079741
44,"['y_90m', False, 0, 100, 'l1']",0.5545171339563862,0.9518716577540107,0.30149092692334606
45,"['y_90m', False, 0, 100, 'l2']",0.5553822152886115,0.9518716577540107,0.30149031486453953
46,"['y_90m', False, 0, 1000, 'l1']",0.55625,0.9518716577540107,0.3015340690323334
47,"['y_90m', False, 0, 1000, 'l2']",0.55625,0.9518716577540107,0.3015504585314346
48,"['y_90m', False, 1, 0.01, 'l1']",0.4524714828897338,0.9545454545454546,0.1314620588470605
49,"['y_90m', False, 1, 0.01, 'l2']",0.46903820816864294,0.9518716577540107,0.19123958595343826
50,"['y_90m', False, 1, 0.1, 'l1']",0.46657929226736566,0.9518716577540107,0.15416972615920294
51,"['y_90m', False, 1, 0.1, 'l2']",0.46657929226736566,0.9518716577540107,0.1601860854077373
52,"['y_90m', False, 1, 1, 'l1']",0.46596858638743455,0.9518716577540107,0.15502342583954593
53,"['y_90m', False, 1, 1, 'l2']",0.46475195822454307,0.9518716577540107,0.15459911883343253
54,"['y_90m', False, 1, 10, 'l1']",0.46475195822454307,0.9518716577540107,0.15359250827932977
55,"['y_90m', False, 1, 10, 'l2']",0.46475195822454307,0.9518716577540107,0.15323897444529505
56,"['y_90m', False, 1, 100, 'l1']",0.46475195822454307,0.9518716577540107,0.1531985443618509
57,"['y_90m', False, 1, 100, 'l2']",0.46475195822454307,0.9518716577540107,0.15304069513714977
58,"['y_90m', False, 1, 1000, 'l1']",0.46475195822454307,0.9518716577540107,0.15315969999437576
59,"['y_90m', False, 1, 1000, 'l2']",0.46475195822454307,0.9518716577540107,0.1530197574435414
60,"['y_90m', False, 10, 0.01, 'l1']",0.44333748443337484,0.9518716577540107,0.0511384123618156
61,"['y_90m', False, 10, 0.01, 'l2']",0.44611528822055135,0.9518716577540107,0.061455255694587034
62,"['y_90m', False, 10, 0.1, 'l1']",0.4451371571072319,0.9545454545454546,0.049804781059116565
63,"['y_90m', False, 10, 0.1, 'l2']",0.44569288389513106,0.9545454545454546,0.05057970374892427
64,"['y_90m', False, 10, 1, 'l1']",0.4451371571072319,0.9545454545454546,0.04876412167538154
65,"['y_90m', False, 10, 1, 'l2']",0.4451371571072319,0.9545454545454546,0.04878390041603974
66,"['y_90m', False, 10, 10, 'l1']",0.4451371571072319,0.9545454545454546,0.04850317737559416
67,"['y_90m', False, 10, 10, 'l2']",0.4451371571072319,0.9545454545454546,0.04846580171492095
68,"['y_90m', False, 10, 100, 'l1']",0.4451371571072319,0.9545454545454546,0.04847967264100259
69,"['y_90m', False, 10, 100, 'l2']",0.445,0.9518716577540107,0.04906396799659122
70,"['y_90m', False, 10, 1000, 'l1']",0.4451371571072319,0.9545454545454546,0.04847257981231852
71,"['y_90m', False, 10, 1000, 'l2']",0.445,0.9518716577540107,0.049061894337912484
